,media_investments,kpi_forecast,increase_to_basic_level,kpi_increase_per_step_of_investment
78,78.00000099999998,61.555483633126535,6.555483633126244,0.08404466088566133
79,79.00000099999998,61.60564691409254,6.605646914092247,0.08361578266425906
80,80.00000099999998,61.654828127048866,6.6548281270485745,0.08318535054829032
81,81.00000099999998,61.70304803926052,6.703048039260231,0.08275367847538956
82,82.00000099999998,61.75032711035281,6.750327110352522,0.08232106131745685
83,83.00000099999998,61.79668548119936,6.79668548119907,0.08188777589531682
84,84.00000099999998,61.84214296466766,6.842142964667367,0.08145408194301532
85,85.00000099999998,61.88671903805279,6.886719038052497,0.08102022302390913
86,86.00000099999998,61.93043283704349,6.930432837043199,0.08058642740066015
87,87.00000099999998,61.9733031510763,6.97330315107601,0.08015290886118509
88,88.00000099999998,62.0153484199453,7.015348419945006,0.07971986750255841
